value,bid,auction_type,n_bidders,source,skew_parameter
26.879820835750376,25.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
27.994781260650534,25.0,FPSB,5,kagel_levin_1993,-15.99827411895721
8.153138032219882,6.4,FPSB,5,kagel_levin_1993,-15.99827411895721
3.7373053540717702,1.8,FPSB,5,kagel_levin_1993,-15.99827411895721
18.225720946937045,15.5,FPSB,5,kagel_levin_1993,-15.99827411895721
23.82858243828363,22.0,FPSB,5,kagel_levin_1993,-15.99827411895721
10.472503355425987,9.5,FPSB,5,kagel_levin_1993,-15.99827411895721
11.086293327287102,10.9,FPSB,5,kagel_levin_1993,-15.99827411895721
6.953759420081051,4.6000000000000005,FPSB,5,kagel_levin_1993,-15.99827411895721
5.8346853077264775,0.30000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
10.357106896653473,8.3,FPSB,5,kagel_levin_1993,-15.99827411895721
15.90973801843401,12.9,FPSB,5,kagel_levin_1993,-15.99827411895721
22.672442322887047,17.0,FPSB,5,kagel_levin_1993,-15.99827411895721
0.36021121233809883,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
17.33444651304454,12.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
0.2350740961698387,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
0.8128691679321767,1.1,FPSB,5,kagel_levin_1993,-15.99827411895721
14.156237646155073,10.4,FPSB,5,kagel_levin_1993,-15.99827411895721
10.161303443998722,7.800000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
2.4221682885899893,0.1,FPSB,5,kagel_levin_1993,-15.99827411895721
27.63826835251952,24.0,FPSB,5,kagel_levin_1993,-15.99827411895721
7.770931850543452,4.800000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
10.143473497088985,9.1,FPSB,5,kagel_levin_1993,-15.99827411895721
21.44546179622496,19.1,FPSB,5,kagel_levin_1993,-15.99827411895721
16.315423266611667,15.100000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
11.633739961544205,8.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
21.825235904205964,21.0,FPSB,5,kagel_levin_1993,-15.99827411895721
17.51484885203646,15.8,FPSB,5,kagel_levin_1993,-15.99827411895721
28.09624408953064,26.5,FPSB,5,kagel_levin_1993,-15.99827411895721
0.6939126704309139,1.9000000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
7.347452619526776,6.300000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
11.919810698224115,7.800000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
26.662027227912116,21.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
14.022111542024964,14.0,FPSB,5,kagel_levin_1993,-15.99827411895721
24.321605131713493,23.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
5.619744515572858,2.6,FPSB,5,kagel_levin_1993,-15.99827411895721
8.519742005483149,4.4,FPSB,5,kagel_levin_1993,-15.99827411895721
4.157978251947666,4.800000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
2.762109537581663,2.7,FPSB,5,kagel_levin_1993,-15.99827411895721
6.647385791756226,6.300000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
12.236036782478015,11.0,FPSB,5,kagel_levin_1993,-15.99827411895721
27.645372106748454,23.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
27.675964911954814,24.8,FPSB,5,kagel_levin_1993,-15.99827411895721
19.702340647120447,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
4.061540716531473,2.3000000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
11.554119104446235,11.3,FPSB,5,kagel_levin_1993,-15.99827411895721
4.043575239077171,2.2,FPSB,5,kagel_levin_1993,-15.99827411895721
12.810543655290896,8.9,FPSB,5,kagel_levin_1993,-15.99827411895721
10.90961755888756,8.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
5.395193582483545,4.0,FPSB,5,kagel_levin_1993,-15.99827411895721
24.40532425900994,21.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
19.023747884947756,15.8,FPSB,5,kagel_levin_1993,-15.99827411895721
11.949521163544864,9.8,FPSB,5,kagel_levin_1993,-15.99827411895721
3.3911099457580716,4.3,FPSB,5,kagel_levin_1993,-15.99827411895721
6.413488961966181,4.3,FPSB,5,kagel_levin_1993,-15.99827411895721
23.222551241665094,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
1.7094675943660176,1.3,FPSB,5,kagel_levin_1993,-15.99827411895721
11.971681936873107,11.4,FPSB,5,kagel_levin_1993,-15.99827411895721
26.33781571687595,24.0,FPSB,5,kagel_levin_1993,-15.99827411895721
2.6843465805631626,1.2000000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
19.237862861383242,14.8,FPSB,5,kagel_levin_1993,-15.99827411895721
2.7716434423560656,2.1,FPSB,5,kagel_levin_1993,-15.99827411895721
24.587229960508473,21.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
5.709901526887569,4.3,FPSB,5,kagel_levin_1993,-15.99827411895721
17.275859200342726,15.4,FPSB,5,kagel_levin_1993,-15.99827411895721
15.074892400313843,13.4,FPSB,5,kagel_levin_1993,-15.99827411895721
1.9019257502425497,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
20.30091362864889,18.5,FPSB,5,kagel_levin_1993,-15.99827411895721
23.85100770750808,19.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
9.060096233904426,8.6,FPSB,5,kagel_levin_1993,-15.99827411895721
12.63827744998767,10.0,FPSB,5,kagel_levin_1993,-15.99827411895721
12.142034280486858,11.0,FPSB,5,kagel_levin_1993,-15.99827411895721
23.29549894459162,19.1,FPSB,5,kagel_levin_1993,-15.99827411895721
28.14320029215471,26.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
18.93827032194542,16.6,FPSB,5,kagel_levin_1993,-15.99827411895721
21.839696743298358,21.3,FPSB,5,kagel_levin_1993,-15.99827411895721
22.731402356547385,21.5,FPSB,5,kagel_levin_1993,-15.99827411895721
26.79167973332019,20.3,FPSB,5,kagel_levin_1993,-15.99827411895721
22.64956188315048,19.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
26.126174930964424,25.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
7.664565275910162,6.7,FPSB,5,kagel_levin_1993,-15.99827411895721
16.20702658606657,15.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
17.17108897137879,16.5,FPSB,5,kagel_levin_1993,-15.99827411895721
25.262614232547993,23.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
27.18916904755971,24.8,FPSB,5,kagel_levin_1993,-15.99827411895721
19.035826798222445,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
15.006524175374715,13.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
7.100430698963154,7.4,FPSB,5,kagel_levin_1993,-15.99827411895721
1.4561372450452745,2.2,FPSB,5,kagel_levin_1993,-15.99827411895721
8.295592259173194,8.3,FPSB,5,kagel_levin_1993,-15.99827411895721
2.7663004984298043,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
23.44980543035901,20.1,FPSB,5,kagel_levin_1993,-15.99827411895721
5.888980886736331,5.9,FPSB,5,kagel_levin_1993,-15.99827411895721
7.91165120270897,6.6000000000000005,FPSB,5,kagel_levin_1993,-15.99827411895721
22.648784819012516,19.5,FPSB,5,kagel_levin_1993,-15.99827411895721
23.368716171403914,21.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
20.255372850250918,18.2,FPSB,5,kagel_levin_1993,-15.99827411895721
24.73818820634267,21.3,FPSB,5,kagel_levin_1993,-15.99827411895721
5.2993605415949165,5.2,FPSB,5,kagel_levin_1993,-15.99827411895721
22.09657246299585,21.0,FPSB,5,kagel_levin_1993,-15.99827411895721
15.708871615623636,14.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
1.0346931991329467,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
27.590478226414298,21.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
18.546742848352974,12.5,FPSB,5,kagel_levin_1993,-15.99827411895721
18.102085504454653,14.9,FPSB,5,kagel_levin_1993,-15.99827411895721
12.347828112304654,11.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
15.708054528910504,13.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
24.847601481295357,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
4.463365467850859,3.0,FPSB,5,kagel_levin_1993,-15.99827411895721
9.517592423454616,8.4,FPSB,5,kagel_levin_1993,-15.99827411895721
18.53854186604129,13.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
24.57902825686913,19.8,FPSB,5,kagel_levin_1993,-15.99827411895721
13.761969475727758,10.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
1.5384369209007762,0.4,FPSB,5,kagel_levin_1993,-15.99827411895721
14.142984287491917,9.3,FPSB,5,kagel_levin_1993,-15.99827411895721
0.7274243573289777,1.2000000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
20.539530542766972,16.6,FPSB,5,kagel_levin_1993,-15.99827411895721
20.328331440886263,18.6,FPSB,5,kagel_levin_1993,-15.99827411895721
6.507809205827659,7.0,FPSB,5,kagel_levin_1993,-15.99827411895721
8.78680462091726,8.6,FPSB,5,kagel_levin_1993,-15.99827411895721
1.1141151378837257,0.8,FPSB,5,kagel_levin_1993,-15.99827411895721
26.129603718383013,22.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
12.115100043116108,10.9,FPSB,5,kagel_levin_1993,-15.99827411895721
19.887040843820902,17.1,FPSB,5,kagel_levin_1993,-15.99827411895721
24.811246616994456,20.0,FPSB,5,kagel_levin_1993,-15.99827411895721
25.155202372205434,22.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
22.834422406321817,20.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
19.466483073956216,14.4,FPSB,5,kagel_levin_1993,-15.99827411895721
24.388033821568573,20.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
8.910995999272048,4.3,FPSB,5,kagel_levin_1993,-15.99827411895721
7.340480287178253,7.1000000000000005,FPSB,5,kagel_levin_1993,-15.99827411895721
7.1029703982542785,6.2,FPSB,5,kagel_levin_1993,-15.99827411895721
1.3476978583641277,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
13.558797344152106,12.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
0.373989511128169,0.1,FPSB,5,kagel_levin_1993,-15.99827411895721
14.518095047950524,9.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
11.137048087923919,10.4,FPSB,5,kagel_levin_1993,-15.99827411895721
17.07823418914239,15.8,FPSB,5,kagel_levin_1993,-15.99827411895721
9.402428954594587,8.8,FPSB,5,kagel_levin_1993,-15.99827411895721
5.353197863776272,6.1000000000000005,FPSB,5,kagel_levin_1993,-15.99827411895721
3.6278805346160854,2.8000000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
19.059182497082485,16.6,FPSB,5,kagel_levin_1993,-15.99827411895721
9.076315727247502,7.2,FPSB,5,kagel_levin_1993,-15.99827411895721
27.481670861404957,25.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
7.384287555336091,7.7,FPSB,5,kagel_levin_1993,-15.99827411895721
24.42943032400107,18.8,FPSB,5,kagel_levin_1993,-15.99827411895721
20.836918362910676,15.9,FPSB,5,kagel_levin_1993,-15.99827411895721
4.04045086252938,2.4000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
10.338378994710942,7.9,FPSB,5,kagel_levin_1993,-15.99827411895721
18.85062559207305,17.0,FPSB,5,kagel_levin_1993,-15.99827411895721
3.8403825720186595,1.4000000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
26.868153573203433,24.8,FPSB,5,kagel_levin_1993,-15.99827411895721
1.453852043581416,1.9000000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
21.860723759640077,14.8,FPSB,5,kagel_levin_1993,-15.99827411895721
1.2353400958530552,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
22.547344256326515,19.3,FPSB,5,kagel_levin_1993,-15.99827411895721
17.224929023868807,15.4,FPSB,5,kagel_levin_1993,-15.99827411895721
25.69416169231879,23.5,FPSB,5,kagel_levin_1993,-15.99827411895721
21.50684461901881,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
18.460035512028664,18.2,FPSB,5,kagel_levin_1993,-15.99827411895721
24.804728215368055,22.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
16.74458346538913,14.8,FPSB,5,kagel_levin_1993,-15.99827411895721
23.58277581806187,19.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
3.7622275479050384,3.6,FPSB,5,kagel_levin_1993,-15.99827411895721
5.8281597513022545,3.1,FPSB,5,kagel_levin_1993,-15.99827411895721
12.966167019208951,10.4,FPSB,5,kagel_levin_1993,-15.99827411895721
20.7223880353117,17.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
3.5637783526757607,3.9000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
10.49877532498663,8.4,FPSB,5,kagel_levin_1993,-15.99827411895721
21.7003223284169,19.0,FPSB,5,kagel_levin_1993,-15.99827411895721
11.697861868387566,8.0,FPSB,5,kagel_levin_1993,-15.99827411895721
11.374582284929831,10.5,FPSB,5,kagel_levin_1993,-15.99827411895721
4.899749219323307,3.4000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
2.7919477121102707,0.8,FPSB,5,kagel_levin_1993,-15.99827411895721
25.475487930325404,22.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
23.185572001377942,21.8,FPSB,5,kagel_levin_1993,-15.99827411895721
21.451219410899665,19.3,FPSB,5,kagel_levin_1993,-15.99827411895721
4.474211308002601,2.1,FPSB,5,kagel_levin_1993,-15.99827411895721
0.9075476750216515,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
18.35046053972159,17.6,FPSB,5,kagel_levin_1993,-15.99827411895721
15.885126697879,13.0,FPSB,5,kagel_levin_1993,-15.99827411895721
3.7393747217866613,3.3000000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
7.085688864852336,2.9000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
1.554342059376072,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
16.49206000978201,13.5,FPSB,5,kagel_levin_1993,-15.99827411895721
12.398625846659959,11.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
12.895276552744555,9.4,FPSB,5,kagel_levin_1993,-15.99827411895721
0.17928482080762148,0.9,FPSB,5,kagel_levin_1993,-15.99827411895721
3.7433792840808335,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
2.135810208854853,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
7.79187977213597,5.5,FPSB,5,kagel_levin_1993,-15.99827411895721
12.495813909220637,10.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
26.713467702936338,23.3,FPSB,5,kagel_levin_1993,-15.99827411895721
18.940291697867757,17.7,FPSB,5,kagel_levin_1993,-15.99827411895721
5.088093959344079,3.8000000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
6.338717889001561,5.4,FPSB,5,kagel_levin_1993,-15.99827411895721
18.17881269599991,16.3,FPSB,5,kagel_levin_1993,-15.99827411895721
2.4172609285189126,0.8,FPSB,5,kagel_levin_1993,-15.99827411895721
15.461467151000488,14.8,FPSB,5,kagel_levin_1993,-15.99827411895721
22.61156869608585,21.3,FPSB,5,kagel_levin_1993,-15.99827411895721
27.433553735362516,26.0,FPSB,5,kagel_levin_1993,-15.99827411895721
10.17397925061445,8.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
13.522147137517578,11.3,FPSB,5,kagel_levin_1993,-15.99827411895721
10.11627047263268,7.9,FPSB,5,kagel_levin_1993,-15.99827411895721
4.817599266653791,5.4,FPSB,5,kagel_levin_1993,-15.99827411895721
6.098529830136236,6.0,FPSB,5,kagel_levin_1993,-15.99827411895721
5.1476079517025335,1.0,FPSB,5,kagel_levin_1993,-15.99827411895721
12.862755320003071,10.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
20.91835059715632,19.5,FPSB,5,kagel_levin_1993,-15.99827411895721
21.071697633010466,20.1,FPSB,5,kagel_levin_1993,-15.99827411895721
26.295571505369317,25.1,FPSB,5,kagel_levin_1993,-15.99827411895721
11.76810791111115,11.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
25.996080878875503,21.8,FPSB,5,kagel_levin_1993,-15.99827411895721
15.940485808429239,11.3,FPSB,5,kagel_levin_1993,-15.99827411895721
0.5345366612133603,1.6,FPSB,5,kagel_levin_1993,-15.99827411895721
1.6576127593713998,0.5,FPSB,5,kagel_levin_1993,-15.99827411895721
5.823973935523172,6.2,FPSB,5,kagel_levin_1993,-15.99827411895721
13.727025035396256,11.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
6.02385969901104,5.7,FPSB,5,kagel_levin_1993,-15.99827411895721
15.258801367478958,13.4,FPSB,5,kagel_levin_1993,-15.99827411895721
26.579867297978428,22.8,FPSB,5,kagel_levin_1993,-15.99827411895721
23.9209173548552,16.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
14.101293698707908,13.0,FPSB,5,kagel_levin_1993,-15.99827411895721
2.8998143842627084,3.5,FPSB,5,kagel_levin_1993,-15.99827411895721
4.143733352781164,3.4000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
14.728649691331752,13.9,FPSB,5,kagel_levin_1993,-15.99827411895721
2.881192858428911,3.5,FPSB,5,kagel_levin_1993,-15.99827411895721
21.588033513022374,19.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
12.012514922002397,8.8,FPSB,5,kagel_levin_1993,-15.99827411895721
25.017624244924733,21.5,FPSB,5,kagel_levin_1993,-15.99827411895721
0.5519419368816002,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
2.8467831790957385,2.5,FPSB,5,kagel_levin_1993,-15.99827411895721
2.822261382906569,2.8000000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
22.082215228367694,20.200000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
11.110786082324868,7.7,FPSB,5,kagel_levin_1993,-15.99827411895721
6.5271770358673376,7.0,FPSB,5,kagel_levin_1993,-15.99827411895721
16.393361484541387,16.2,FPSB,5,kagel_levin_1993,-15.99827411895721
7.722066935935929,6.7,FPSB,5,kagel_levin_1993,-15.99827411895721
22.02137490298488,17.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
22.79841779482306,21.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
3.4825407312911474,2.2,FPSB,5,kagel_levin_1993,-15.99827411895721
6.566796285352701,6.5,FPSB,5,kagel_levin_1993,-15.99827411895721
14.938075089821766,13.600000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
26.574013279556038,24.6,FPSB,5,kagel_levin_1993,-15.99827411895721
22.781155108413824,13.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
27.1217726923483,26.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
21.082711024788725,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
17.243051233126227,14.0,FPSB,5,kagel_levin_1993,-15.99827411895721
13.712442289427306,12.200000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
10.33778159435032,8.6,FPSB,5,kagel_levin_1993,-15.99827411895721
23.788075867448068,21.0,FPSB,5,kagel_levin_1993,-15.99827411895721
26.158763436332357,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
8.985613420279265,7.4,FPSB,5,kagel_levin_1993,-15.99827411895721
4.922845307782018,5.4,FPSB,5,kagel_levin_1993,-15.99827411895721
15.96345961057188,11.100000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
17.949244952051146,14.9,FPSB,5,kagel_levin_1993,-15.99827411895721
8.534000925423292,8.4,FPSB,5,kagel_levin_1993,-15.99827411895721
13.694582851736437,10.700000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
7.997899722241063,4.3,FPSB,5,kagel_levin_1993,-15.99827411895721
17.031978542881014,14.8,FPSB,5,kagel_levin_1993,-15.99827411895721
4.655795850835074,4.4,FPSB,5,kagel_levin_1993,-15.99827411895721
12.173521172290872,8.6,FPSB,5,kagel_levin_1993,-15.99827411895721
4.3420730423640075,2.4000000000000004,FPSB,5,kagel_levin_1993,-15.99827411895721
7.96079797509507,6.9,FPSB,5,kagel_levin_1993,-15.99827411895721
18.550904549600357,15.9,FPSB,5,kagel_levin_1993,-15.99827411895721
19.752641628512116,16.8,FPSB,5,kagel_levin_1993,-15.99827411895721
22.322875341240124,19.3,FPSB,5,kagel_levin_1993,-15.99827411895721
20.69760827009575,20.1,FPSB,5,kagel_levin_1993,-15.99827411895721
23.272481110718875,20.0,FPSB,5,kagel_levin_1993,-15.99827411895721
4.809683114255354,1.8,FPSB,5,kagel_levin_1993,-15.99827411895721
22.613894576730413,18.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
4.274543551251549,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
27.779600422391095,26.5,FPSB,5,kagel_levin_1993,-15.99827411895721
11.450927535469024,10.0,FPSB,5,kagel_levin_1993,-15.99827411895721
3.3385346829274827,0.0,FPSB,5,kagel_levin_1993,-15.99827411895721
7.248367607309917,1.9000000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
15.510863992683891,12.8,FPSB,5,kagel_levin_1993,-15.99827411895721
14.566073957055572,14.0,FPSB,5,kagel_levin_1993,-15.99827411895721
11.37366194746116,10.100000000000001,FPSB,5,kagel_levin_1993,-15.99827411895721
10.029447173908697,9.3,FPSB,5,kagel_levin_1993,-15.99827411895721
26.821283624858186,22.0,FPSB,5,kagel_levin_1993,-15.99827411895721
15.111445725706606,12.8,FPSB,5,kagel_levin_1993,-15.99827411895721
19.52104166161933,17.900000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
25.975340564999016,24.700000000000003,FPSB,5,kagel_levin_1993,-15.99827411895721
13.436700772445425,12.4,FPSB,5,kagel_levin_1993,-15.99827411895721
17.706085206431517,16.400000000000002,FPSB,5,kagel_levin_1993,-15.99827411895721
13.319175146942314,10.4,FPSB,5,kagel_levin_1993,-15.99827411895721
14.387825140523969,10.3,FPSB,5,kagel_levin_1993,-15.99827411895721
