player_value,bid,optimal_bid,bid_value_ratio,auction_type,treatment,treatment_name,source
1.8529347701747856,1.93,1.8529347701747856,1.0415909027482628,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.157703180811444,3.14,4.157703180811444,0.7552246669487305,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.42311354445746,5.0,2.42311354445746,2.0634608771994256,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.018100092972754,2.29,2.018100092972754,1.1347306350037005,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.9379030768630194,3.58,3.9379030768630194,0.9091132844366172,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.012461162409407867,0.01,0.012461162409407867,0.8024933526626897,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5789338636508462,0.49,0.5789338636508462,0.8463833794588979,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.389775385737288,3.5300000000000002,3.389775385737288,1.0413669338837956,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.842846921323793,4.28,3.842846921323793,1.1137576093001424,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.1690166898761873,2.85,2.1690166898761873,1.3139594606635714,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.8480045577233,5.0,4.8480045577233,1.031352165714151,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.410865180397233,3.65,2.410865180397233,1.5139793090373463,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.8495972442697144,2.22,2.8495972442697144,0.7790574631078908,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5638161684610793,1.3800000000000001,0.5638161684610793,2.4476062894164103,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.0963728764347227,2.9,3.0963728764347227,0.9365797065562614,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.9325751128360302,5.0,3.9325751128360302,1.2714315318936609,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.246471868849834,2.71,1.246471868849834,2.174136510999336,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.080241968003015,4.11,4.080241968003015,1.0072932027635484,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.41161252005708804,0.35000000000000003,0.41161252005708804,0.8503142711777991,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.17495889497180117,0.13,0.17495889497180117,0.7430316705015348,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.9546460665998184,4.4,3.9546460665998184,1.1126153708574722,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.0549736956350948,1.59,1.0549736956350948,1.5071465824963712,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.276452793572785,3.04,2.276452793572785,1.3354109554052573,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.236815926033351,1.31,1.236815926033351,1.0591713547879036,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.9745439263151501,0.9500000000000001,0.9745439263151501,0.9748149614887519,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.195187562112255,5.0,4.195187562112255,1.191841824941559,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.175023870238824,2.62,2.175023870238824,1.2045844810486224,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.195420918118396,4.68,4.195420918118396,1.1155018986983867,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.105171446648709,2.41,3.105171446648709,0.776124617080651,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.785588511125606,4.89,4.785588511125606,1.0218178994352851,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.3073279367235573,2.35,2.3073279367235573,1.018494147536322,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.319742467502087,3.77,4.319742467502087,0.8727372125449928,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.741898376106019,5.0,4.741898376106019,1.054430020093752,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.4868701908382582,1.44,1.4868701908382582,0.9684772812535611,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.6034379092199926,3.06,2.6034379092199926,1.1753689185991751,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.7895633693182016,2.72,1.7895633693182016,1.5199238242322102,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.095299640100472,2.14,2.095299640100472,1.0213336360318301,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5708794271568451,0.52,0.5708794271568451,0.9108753534695754,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.3409054109127063,2.39,3.3409054109127063,0.7153749376421504,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.904772259649095,5.0,4.904772259649095,1.019415323548115,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.785153933480446,2.89,2.785153933480446,1.037644621813967,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.9359123222403545,3.43,2.9359123222403545,1.1682910194615805,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.72293093253608,4.13,4.72293093253608,0.8744569969356522,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.169404355428331,2.3000000000000003,2.169404355428331,1.060198848704664,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.915995084495625,4.95,4.915995084495625,1.00691719884172,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.205597071205153,1.21,1.205597071205153,1.0036520732340912,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.9174184994732246,2.37,1.9174184994732246,1.2360368905646388,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.807252854542741,2.17,2.807252854542741,0.7729977000427558,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.560780182800464,3.2,2.560780182800464,1.2496191674290789,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.0447348867134245,3.04,3.0447348867134245,0.9984448935984258,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.221375911527062,4.73,4.221375911527062,1.120487750708026,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.571609527583907,4.9,4.571609527583907,1.0718325724090543,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.731815548310219,4.76,4.731815548310219,1.0059563715876132,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.1447997354868162,2.94,1.1447997354868162,2.56813476529132,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.9775504825703013,3.14,0.9775504825703013,3.2121103267668683,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.93750574427091,5.0,4.93750574427091,1.0126570497262921,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.345729829665808,2.38,2.345729829665808,1.014609598215782,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.8580366657312472,1.99,0.8580366657312472,2.319248208704527,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.6424488967934554,4.44,1.6424488967934554,2.7032804543679805,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.622519406691423,4.34,3.622519406691423,1.198061214519173,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.009715673605432,4.2,2.009715673605432,2.0898478601528723,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.16918383843843,5.0,4.16918383843843,1.1992754922202598,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.2129574341858151,1.47,1.2129574341858151,1.2119139209420997,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.854186534192971,4.2700000000000005,3.854186534192971,1.1078861809406682,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.6584385434748583,2.72,2.6584385434748583,1.023156998184609,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.9249981057784649,2.87,1.9249981057784649,1.490910557981759,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.9567006411089634,1.9000000000000001,1.9567006411089634,0.97102232200587,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.072817784830219,2.02,2.072817784830219,0.9745188481029241,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.0840424081020017,0.99,1.0840424081020017,0.9132484048602342,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.6110030055017237,1.61,1.6110030055017237,0.9993774030847253,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.958723831144245,2.18,1.958723831144245,1.1129695597395628,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.2900913054880033,4.6000000000000005,0.2900913054880033,15.857076420341846,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.842377640583072,3.7600000000000002,4.842377640583072,0.7764780607956173,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.483741117522525,4.45,4.483741117522525,0.9924747846411863,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.3372038761403534,0.38,0.3372038761403534,1.126914685410774,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.32414684002006,4.28,4.32414684002006,0.9897906242194462,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.079253385160594,3.0100000000000002,3.079253385160594,0.9775096828684717,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.501908969575312,4.53,4.501908969575312,1.0062398041840768,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.7899465337713631,2.34,1.7899465337713631,1.3073016181492811,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.414095661052268,4.87,4.414095661052268,1.103283746877169,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5469939002296342,0.53,0.5469939002296342,0.9689321942667003,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5488667065330438,2.65,0.5488667065330438,4.828130342863965,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.2590012805354807,1.21,1.2590012805354807,0.9610792448800057,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.4299508053281325,3.92,3.4299508053281325,1.1428735344864476,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.6261850872772987,2.73,1.6261850872772987,1.6787756949430674,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.081935855166005,2.08,2.081935855166005,0.9990701657972787,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.9969233329501087,1.62,0.9969233329501087,1.6249995826720944,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.1280994103840856,3.18,3.1280994103840856,1.0165917328086265,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.757590598897992,5.0,4.757590598897992,1.050952135553269,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.0788614002839125,4.34,4.0788614002839125,1.0640224253998702,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.583149974610251,5.0,4.583149974610251,1.090952735061915,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.369798498376752,2.9,3.369798498376752,0.8605855814218398,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.367050919130416,2.7600000000000002,3.367050919130416,0.8197084232729113,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.7924985498161732,1.36,1.7924985498161732,0.7587174896958621,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.3727104883501218,2.66,1.3727104883501218,1.9377720375671406,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.7913196037294385,3.87,3.7913196037294385,1.0207527733069945,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.204007477135524,3.0300000000000002,4.204007477135524,0.7207408684402591,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.702689914778037,4.62,4.702689914778037,0.9824164645603813,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.4825564819754491,0.44,0.4825564819754491,0.9118103609317713,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.677126870773106,3.81,3.677126870773106,1.0361350407251404,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.8273377127552126,1.9000000000000001,1.8273377127552126,1.0397640166552624,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.764891745303116,4.82,4.764891745303116,1.0115654788487496,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.2845150275579797,2.1,2.2845150275579797,0.919232298613848,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.2259810480603779,0.93,1.2259810480603779,0.7585761635315253,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.01225387229767,3.98,4.01225387229767,0.9919611586593848,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.7153381526863685,3.0500000000000003,3.7153381526863685,0.8209212391057066,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.377347116332275,0.36,0.377347116332275,0.9540287560671328,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.7800548589201677,2.33,2.7800548589201677,0.8381129575640898,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.4188167099760082,1.49,0.4188167099760082,3.5576421964762446,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.641009475271006,4.66,4.641009475271006,1.0040918952719624,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.086636643387764,2.49,3.086636643387764,0.8067033109757551,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.869611230571885,3.92,3.869611230571885,1.0130216619773114,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.03435465594207321,0.03,0.03435465594207321,0.8732440822747353,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.936456995879086,5.0,4.936456995879086,1.012872188327369,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.2467295951462245,3.73,3.2467295951462245,1.1488483690099267,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.782083671016749,3.36,3.782083671016749,0.8883991715330616,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.9361246455411436,5.0,3.9361246455411436,1.270284975772812,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.26042926041636,5.0,4.26042926041636,1.1735906629069024,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.7059624835015976,1.26,0.7059624835015976,1.7847973928449536,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.580830966417111,5.0,4.580830966417111,1.091505020957091,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.419231731218197,4.45,4.419231731218197,1.0069623569554977,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.142553076164946,4.5200000000000005,4.142553076164946,1.091114565557838,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.135243416346993,4.53,4.135243416346993,1.0954615107039403,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.5446723819480956,5.0,3.5446723819480956,1.4105675958837356,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.2292341196284822,2.59,1.2292341196284822,2.1070030180929153,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.8513398560363177,3.88,3.8513398560363177,1.0074416034510074,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.2481701623485688,0.66,0.2481701623485688,2.6594655608638127,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.522989844069022,5.0,3.522989844069022,1.4192490530216926,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.108513319594178,4.4,2.108513319594178,2.0867783756029867,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.903853192708366,2.19,2.903853192708366,0.7541703573373248,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.9391627842463546,2.89,3.9391627842463546,0.733658434111379,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.6329745834802019,1.21,1.6329745834802019,0.7409790772255886,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.080445916391589,2.15,2.080445916391589,1.0334322959613622,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.538183433743881,4.57,4.538183433743881,1.0070108594596565,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.5560018909330142,5.0,1.5560018909330142,3.213363704205967,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.964739267009783,5.0,3.964739267009783,1.26111697725107,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.6324467521809138,1.77,1.6324467521809138,1.0842620119984423,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.78970663746211,1.36,1.78970663746211,0.7599010762616075,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5290014740417942,0.87,0.5290014740417942,1.6446078937225512,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.26427943170395,2.79,1.26427943170395,2.2067906271636004,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.992822435299986,2.96,2.992822435299986,0.9890329493280826,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.745076904846298,1.99,0.745076904846298,2.6708652315703136,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.423083030849258,4.3500000000000005,4.423083030849258,0.9834769027984479,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.53936763182244,1.33,0.53936763182244,2.4658506026884397,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.5165155331638425,3.5500000000000003,3.5165155331638425,1.009522058560632,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.9277404918172558,2.2600000000000002,1.9277404918172558,1.1723569689971745,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.101304419475814,2.09,2.101304419475814,0.9946202847283622,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.39671457449062975,0.89,0.39671457449062975,2.2434265268492712,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.2629986071017547,3.38,3.2629986071017547,1.0358570158882683,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.1749467270581855,2.15,1.1749467270581855,1.8298701979307084,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.509435945607526,3.18,4.509435945607526,0.7051879743624078,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.470936692358919,4.71,4.470936692358919,1.0534705195109682,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.42755163086467,2.43,2.42755163086467,1.0010085755146052,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.5147681566093656,1.55,1.5147681566093656,1.0232589015268825,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.960161519379402,1.96,1.960161519379402,0.9999175989438599,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.836348732010643,3.14,2.836348732010643,1.1070570993483244,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.889753937703217,2.85,2.889753937703217,0.9862431409177995,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.6352431575841139,1.02,0.6352431575841139,1.6056843553878652,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.41141582927207876,1.35,0.41141582927207876,3.2813516251636834,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.27832549989527944,0.22,0.27832549989527944,0.7904414079298356,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.0537071861003713,2.62,2.0537071861003713,1.2757417502029194,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.6281425886313818,0.61,0.6281425886313818,0.971117085579388,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.57354373901623,5.0,4.57354373901623,1.093244163676786,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.271242917418948,4.2,4.271242917418948,0.9833203311550356,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.962741720663127,5.0,3.962741720663127,1.2617526834838224,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.39408133009949,3.5500000000000003,3.39408133009949,1.0459384012156068,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.0007598367019792,2.66,1.0007598367019792,2.657980368962522,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.2974974727688267,1.06,1.2974974727688267,0.8169572752523263,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.7128094107600034,1.7,1.7128094107600034,0.9925214033274609,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.99926649153653,2.36,2.99926649153653,0.786859055925693,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.0028594734621898,1.22,1.0028594734621898,1.2165213893709075,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.4415061082615193,1.49,1.4415061082615193,1.0336411281648783,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.9950506351507942,4.29,1.9950506351507942,2.150321362482985,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.644898120834654,4.08,3.644898120834654,1.1193728506918352,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.2711348463869734,2.34,2.2711348463869734,1.0303219131715495,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.5765961094280669,0.51,0.5765961094280669,0.8845012854940619,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.135828084105996,3.87,4.135828084105996,0.935725547895094,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.06999852805187,2.05,2.06999852805187,0.990338868467365,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.3000907236169974,2.07,1.3000907236169974,1.5921965770519684,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.3821677324902124,2.36,2.3821677324902124,0.990694302425531,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.6527769122966798,0.66,0.6527769122966798,1.0110651703013012,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.1640639435003015,4.0600000000000005,4.1640639435003015,0.9750090428695902,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.113362343263848,5.0,4.113362343263848,1.2155505843505698,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.144193845809548,1.2,1.144193845809548,1.0487733388838214,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.9968915355893406,5.0,2.9968915355893406,1.6683953825565285,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.5774222157082813,3.5300000000000002,3.5774222157082813,0.9867440260475678,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.5989503626866393,1.67,1.5989503626866393,1.0444351738311497,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.315489818439165,2.27,2.315489818439165,0.9803541272015488,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.2574725185423127,0.19,0.2574725185423127,0.7379428339602607,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
0.4469016065494341,0.44,0.4469016065494341,0.9845567649605872,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.0350173085863417,1.01,1.0350173085863417,0.9758290915728636,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.6551684562036852,4.9,3.6551684562036852,1.3405674892175057,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.718501017218177,2.43,1.718501017218177,1.4140230210241957,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.274088882260659,4.61,4.274088882260659,1.0785924502257123,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.5115293711754685,5.0,4.5115293711754685,1.1082716277866682,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
4.333154778006062,4.37,4.333154778006062,1.0085030939076893,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
3.355137178566785,3.36,3.355137178566785,1.0014493659050008,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
1.471969529664573,1.42,1.471969529664573,0.9646938821645203,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
2.6063915693179123,2.06,2.6063915693179123,0.7903647419098652,SPSB,Traditional,Second-Price (Traditional Description),Gonczarowski_2022
