player_value,bid,optimal_bid,bid_value_ratio,auction_type,auction_name,has_clock,is_dynamic,has_dropout_info,source
0.8149665879054191,1.075170406628921,0.8149665879054191,1.3192815786377978,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
27.96652463392973,37.39739574683154,27.96652463392973,1.3372199884092866,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
17.924910888100214,16.89624895721002,17.924910888100214,0.9426127171670855,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
40.18648011229959,40.31032262820222,40.18648011229959,1.003081696022059,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
32.885066337447235,26.0302091197369,32.885066337447235,0.7915510600656901,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
26.048009546429068,27.926708493694317,26.048009546429068,1.0721244724636858,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
7.687349901764106,7.038376363046144,7.687349901764106,0.9155790295731128,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
40.816918519370745,45.676096464307406,40.816918519370745,1.119048133009615,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
8.465989941608253,14.454812495332517,8.465989941608253,1.707397787503937,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
5.635669363129637,5.973696546143366,5.635669363129637,1.0599799529094471,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
0.1883598009204901,0.31546134225664524,0.1883598009204901,1.6747806098489502,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
26.5447349786554,26.744893599173857,26.5447349786554,1.007540426403933,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
36.973810995226785,42.2755287841154,36.973810995226785,1.1433911638043763,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
49.59492753216768,39.30512484235253,49.59492753216768,0.7925230824636027,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
5.435354215667903,4.485699211015535,5.435354215667903,0.825281855244153,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
32.33094021519364,29.023383359485557,32.33094021519364,0.8976968552818725,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
34.90878202687876,35.84712510903793,34.90878202687876,1.0268798573790594,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
27.390034024763573,27.584982991681713,27.390034024763573,1.0071175145946107,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
36.898232288044724,42.08298358705077,36.898232288044724,1.1405148967173135,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
22.937336184757967,20.4265810708626,22.937336184757967,0.8905385048345856,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
30.776491770307523,30.488389890562,30.776491770307523,0.9906388979648592,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
7.664664619494527,9.533860300587575,7.664664619494527,1.2438718161703883,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
31.897719051351554,32.97115093501424,31.897719051351554,1.033652308553304,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
29.480231613532094,29.713723671119883,29.480231613532094,1.0079202925081705,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
29.58839792244694,22.772125318847376,29.58839792244694,0.7696302239321829,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
16.644917207614952,16.474913722473577,16.644917207614952,0.9897864625566536,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
46.6916009543015,42.800706216681924,46.6916009543015,0.9166682088834839,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
8.495811676435123,9.220406981243006,8.495811676435123,1.085288531855961,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
31.61632446848997,31.656791864626996,31.61632446848997,1.0012799525820073,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
49.30263960451707,49.612676654180596,49.30263960451707,1.0062884472748417,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
5.747649660679244,7.647996083870686,5.747649660679244,1.330630176747214,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
12.22370373890151,9.785217157035852,12.22370373890151,0.8005116424651836,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
46.53931394178784,45.96480264627388,46.53931394178784,0.9876553552931062,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
15.350480568399071,15.531997274021142,15.350480568399071,1.011824822344373,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
41.124329190743275,50.555818281815036,41.124329190743275,1.2293408616424242,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
45.976433627970984,46.23096024955052,45.976433627970984,1.0055360235993749,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
46.9088714569122,46.734420477607614,46.9088714569122,0.9962810663764352,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
28.402322730070793,33.903519342097184,28.402322730070793,1.1936882650165097,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.09415081766858,61.70705472692806,43.09415081766858,1.4319125346734574,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
9.378200766557999,9.707225149779918,9.378200766557999,1.0350839560180025,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
12.475787681068612,14.996315108324751,12.475787681068612,1.2020335302019378,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
9.433312338228866,12.088582887769826,9.433312338228866,1.2814780698801176,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
10.308019501590039,9.9937857966304,10.308019501590039,0.9695156082202632,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
28.555069123375908,29.344058522469062,28.555069123375908,1.027630449629949,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
1.9542309177403294,2.589524234578669,1.9542309177403294,1.325086104754154,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
12.218731853467974,14.338697108729027,12.218731853467974,1.1735012504312676,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
26.553992423170815,20.53503575250505,26.553992423170815,0.7733313855503826,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
46.705128648192705,42.071438202872606,46.705128648192705,0.9007884020570104,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
23.404610437455204,26.65618950874413,23.404610437455204,1.1389289977706833,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
41.88821429759168,42.12650623993577,41.88821429759168,1.0056887586720973,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.6321841562443,43.85023950860544,43.6321841562443,1.0049975804919666,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
30.039588788628453,29.664770762343018,30.039588788628453,0.9875225313860713,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.819869335880774,35.688839852128936,35.819869335880774,0.9963419887849623,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
12.365551610343244,12.795192512676099,12.365551610343244,1.0347449847666705,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
5.44421208321515,6.212830673001395,5.44421208321515,1.1411808684228055,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
19.246850264310183,18.944651889547814,19.246850264310183,0.9842988140598391,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
10.162770661367542,13.866270003204322,10.162770661367542,1.3644182738389594,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
1.013768825817818,1.271727132986281,1.013768825817818,1.254454763846546,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.82840652867139,45.57524189378541,43.82840652867139,1.0398562371637055,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
11.820097488532866,9.295315352632626,11.820097488532866,0.7863992121596604,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
31.395841070590723,31.9858020606077,31.395841070590723,1.0187910554359891,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
8.930155623102792,9.49454712098849,8.930155623102792,1.0632006340881213,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
4.444086956076387,5.083036462912718,4.444086956076387,1.1437752035798257,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
31.310088680311683,31.15862489534025,31.310088680311683,0.9951624606842242,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
5.534665225184515,5.494202351434773,5.534665225184515,0.992689192190772,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
14.340276722430806,15.781853033269078,14.340276722430806,1.1005263942071204,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
28.54962653649827,28.85551275417558,28.54962653649827,1.0107141933112946,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.68301860509327,44.79920423961636,43.68301860509327,1.0255519345998894,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
18.133695458789518,20.205519930257534,18.133695458789518,1.1142527443551937,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
39.85918073456591,39.105311500533645,39.85918073456591,0.9810866851716671,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
31.287033634274604,31.17744963962482,31.287033634274604,0.9964974629448496,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
22.75467627149102,23.090609344372943,22.75467627149102,1.0147632543251255,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
14.86484769337043,17.811459226405553,14.86484769337043,1.1982268230268704,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
10.712015374549399,11.033094949434968,10.712015374549399,1.0299737783842637,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
18.044749480244764,17.919946909171312,18.044749480244764,0.9930837182743886,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
49.463389501616696,49.77632099042194,49.463389501616696,1.00632652739649,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
16.656570784622282,16.398099075259235,16.656570784622282,0.9844822975446018,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
27.46034741296171,28.063456383428928,27.46034741296171,1.0219629038699831,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
30.900926634278857,30.100642160268684,30.900926634278857,0.9741016027292073,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
45.75447523082205,45.62851708459406,45.75447523082205,0.9972470857639049,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
22.15156133381112,20.198909421075374,22.15156133381112,0.9118503710275578,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
16.002356419747617,15.812259368211894,16.002356419747617,0.9881206838199695,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
16.888496352623456,15.627715269959676,16.888496352623456,0.9253467534149107,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
47.595117827685165,47.79666890676463,47.595117827685165,1.0042347007062609,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.28817338768013,51.100010580792706,35.28817338768013,1.4480775193264277,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
36.45990747828226,37.31667322082811,36.45990747828226,1.023498845767949,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
25.657755933573846,25.194035012022546,25.657755933573846,0.981926676567045,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
32.61321448507892,32.426809847374386,32.61321448507892,0.9942843831665285,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.096643104538884,35.148435678962585,35.096643104538884,1.001475713055218,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
12.118106840234288,9.272308210286626,12.118106840234288,0.7651614507557318,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.64970661991104,52.080482421326764,43.64970661991104,1.1931462191677131,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
8.180731792594647,10.021057480383323,8.180731792594647,1.2249585653760917,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
4.046019942126455,4.0662563130226745,4.046019942126455,1.0050015499640823,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
46.686487083954795,67.48314672679388,46.686487083954795,1.4454535121788266,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
45.610744562792746,42.37338276854364,45.610744562792746,0.929021948111542,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
32.515144108580856,32.25693686618643,32.515144108580856,0.9920588621249172,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
3.0523937391975897,3.194988443776603,3.0523937391975897,1.0467156981577672,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
27.615746188244184,27.475548596960042,27.615746188244184,0.9949232734712842,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
3.564432229043446,3.409613768448856,3.564432229043446,0.9565657443749078,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
23.40972626693563,33.550581981446165,23.40972626693563,1.4331898459160408,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
25.27194930437016,22.126203682871246,25.27194930437016,0.8755242192198076,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
17.37008634355228,17.681834943378806,17.37008634355228,1.0179474410006168,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.87672188623843,43.72940138822296,43.87672188623843,0.9966423996214341,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.152303114280045,35.70090987448225,35.152303114280045,1.015606566614389,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.58671697903451,36.02507821299268,35.58671697903451,1.0123181139248227,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.881511004661036,46.35345928449382,43.881511004661036,1.0563323418733284,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
35.78658690638301,33.94195957427574,35.78658690638301,0.9484547845556557,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
47.21443885290525,48.26538034133238,47.21443885290525,1.0222589003271074,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
39.138868027277454,31.26120237708174,39.138868027277454,0.7987252558069525,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
24.204655431160376,25.94742299161417,24.204655431160376,1.072001337321671,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
43.09658942333875,52.72128067776668,43.09658942333875,1.2233283743148298,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
24.162455609534067,25.01678407690437,24.162455609534067,1.0353576838867817,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
38.50953767083639,38.12593410715791,38.50953767083639,0.9900387387935591,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
9.441886193145976,9.020990500293404,9.441886193145976,0.9554224988267591,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
39.55275422122775,44.036978062848526,39.55275422122775,1.113373238600262,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
27.302896538019368,35.177573869487716,27.302896538019368,1.2884191177482887,2P,Second-Price Sealed-Bid,False,False,False,Breitmoser_2022
