common_value,signal,bid,optimal_bid_rnne,naive_bid,eps,N,source
109.56301214995834,119.6865892933728,112.78294235331754,110.6865892933728,119.6865892933728,12,4,kagel_levin_1986
83.98567904480069,78.92520986407523,74.66846517912028,69.92520986407523,78.92520986407523,12,4,kagel_levin_1986
112.93409480311507,106.95626219729967,98.86751615497342,97.95626219729967,106.95626219729967,12,4,kagel_levin_1986
87.29480506089713,78.96828371718048,59.83408028942195,69.96828371718048,78.96828371718048,12,4,kagel_levin_1986
205.19448952711056,210.30104058099806,205.34986134199534,201.30104058099806,210.30104058099806,12,4,kagel_levin_1986
156.79316096355618,153.1693583037701,142.34996268639964,144.1693583037701,153.1693583037701,12,4,kagel_levin_1986
93.76950563494549,87.79087377924672,73.28785807226775,78.79087377924672,87.79087377924672,12,4,kagel_levin_1986
29.416292152929778,36.42371391029611,36.52589015963753,27.423713910296108,36.42371391029611,12,4,kagel_levin_1986
75.61299040649519,70.76110442280316,60.27221567249339,61.76110442280316,70.76110442280316,12,4,kagel_levin_1986
25.05034791717964,23.6847863695807,19.43117007201723,14.6847863695807,23.6847863695807,12,4,kagel_levin_1986
215.14488733736485,220.91538048244772,219.26045841358132,211.91538048244772,220.91538048244772,12,4,kagel_levin_1986
185.97174729191633,182.3136339645949,177.1064541713353,173.3136339645949,182.3136339645949,12,4,kagel_levin_1986
200.51579926484382,198.63155422934526,195.6875447785961,189.63155422934526,198.63155422934526,12,4,kagel_levin_1986
99.82831427519297,94.85075890446964,91.66984511999077,85.85075890446964,94.85075890446964,12,4,kagel_levin_1986
71.07356578087207,78.58444381401188,77.33499287082006,69.58444381401188,78.58444381401188,12,4,kagel_levin_1986
123.74960404729374,113.629267432904,110.59474186040254,104.629267432904,113.629267432904,12,4,kagel_levin_1986
193.26561076528833,183.75028416227866,177.19009558351567,174.75028416227866,183.75028416227866,12,4,kagel_levin_1986
94.77131550994145,94.84733240210926,98.91683353128926,85.84733240210926,94.84733240210926,12,4,kagel_levin_1986
115.0951870755984,123.39294480131478,117.92651898129465,114.39294480131478,123.39294480131478,12,4,kagel_levin_1986
169.32277936505872,163.35083575692667,160.22759930476323,154.35083575692667,163.35083575692667,12,4,kagel_levin_1986
183.6166264212353,175.7228735375627,165.1378136937738,166.7228735375627,175.7228735375627,12,4,kagel_levin_1986
115.38975870097002,105.17792820843002,98.80169567340576,96.17792820843002,105.17792820843002,12,4,kagel_levin_1986
91.13021095125575,93.17688372414581,81.5402727337579,84.17688372414581,93.17688372414581,12,4,kagel_levin_1986
201.65538198518723,209.53101088400857,210.9179021819392,200.53101088400857,209.53101088400857,12,4,kagel_levin_1986
70.65089476140307,74.87593556444867,73.24250662585338,65.87593556444867,74.87593556444867,12,4,kagel_levin_1986
83.90124167242669,94.00870510328686,82.01782547661705,85.00870510328686,94.00870510328686,12,4,kagel_levin_1986
200.86639649172625,199.04424217537746,178.90549506049663,190.04424217537746,199.04424217537746,12,4,kagel_levin_1986
170.89819104342718,172.63333527019674,166.5249274789587,163.63333527019674,172.63333527019674,12,4,kagel_levin_1986
107.47314977645065,100.28507145328983,88.83741729377972,91.28507145328983,100.28507145328983,12,4,kagel_levin_1986
96.56701574362543,95.988257044363,88.26819673915757,86.988257044363,95.988257044363,12,4,kagel_levin_1986
68.18470809554304,78.39429395808986,72.90593194291874,69.39429395808986,78.39429395808986,12,4,kagel_levin_1986
170.90342868865747,177.0377816338351,168.71069079545296,168.0377816338351,177.0377816338351,12,4,kagel_levin_1986
94.30067775671307,102.5453825618576,100.9146096183917,93.5453825618576,102.5453825618576,12,4,kagel_levin_1986
90.17147283612117,81.79127015991865,80.89692648676352,72.79127015991865,81.79127015991865,12,4,kagel_levin_1986
150.01529951504006,143.92322528742255,138.07320930030676,134.92322528742255,143.92322528742255,12,4,kagel_levin_1986
42.189079430954514,30.90235159489771,15.91975339659553,21.90235159489771,30.90235159489771,12,4,kagel_levin_1986
126.74652430195805,130.67421477233313,117.19178297635152,121.67421477233313,130.67421477233313,12,4,kagel_levin_1986
189.342455971302,178.58391150376826,177.5219479194236,169.58391150376826,178.58391150376826,12,4,kagel_levin_1986
172.3839412278434,165.5111247801097,162.5424708858256,156.5111247801097,165.5111247801097,12,4,kagel_levin_1986
48.48885552015119,47.205329091359005,44.21099421671454,38.205329091359005,47.205329091359005,12,4,kagel_levin_1986
25.738360804367822,32.71646065207724,23.89836335996349,23.716460652077238,32.71646065207724,12,4,kagel_levin_1986
141.84146294483037,144.31903960609463,130.41350426062468,135.31903960609463,144.31903960609463,12,4,kagel_levin_1986
130.61383347336198,125.37691852235484,123.07809169690432,116.37691852235484,125.37691852235484,12,4,kagel_levin_1986
216.184037415177,216.0948335859192,208.74479406011852,207.0948335859192,216.0948335859192,12,4,kagel_levin_1986
69.69121636573004,73.68208915492175,73.59837860510596,64.68208915492175,73.68208915492175,12,4,kagel_levin_1986
76.54621080813956,79.82828992134007,70.98788996445764,70.82828992134007,79.82828992134007,12,4,kagel_levin_1986
39.934416114381044,32.614453375892595,23.73200872286985,23.614453375892595,32.614453375892595,12,4,kagel_levin_1986
172.73905748714364,177.18727888970724,170.17042700650933,168.18727888970724,177.18727888970724,12,4,kagel_levin_1986
40.42242623543153,48.50966056202877,45.66971988509142,39.50966056202877,48.50966056202877,12,4,kagel_levin_1986
209.68269531620663,197.8679115158781,188.17458484110387,188.8679115158781,197.8679115158781,12,4,kagel_levin_1986
85.12279749872154,82.80770779392826,70.49864847915663,73.80770779392826,82.80770779392826,12,4,kagel_levin_1986
132.25971549274874,141.38530296436204,147.5111090258422,132.38530296436204,141.38530296436204,12,4,kagel_levin_1986
56.71472277769007,61.107606464902446,58.799871350247074,52.107606464902446,61.107606464902446,12,4,kagel_levin_1986
38.32869429225172,49.60319754541357,42.262381978958814,40.60319754541357,49.60319754541357,12,4,kagel_levin_1986
156.11514858680266,161.618956964358,161.09707693850214,152.618956964358,161.618956964358,12,4,kagel_levin_1986
50.10579659777235,43.045859148407615,47.71916980977807,34.045859148407615,43.045859148407615,12,4,kagel_levin_1986
179.02937656390074,172.9208037396285,164.27322382311567,163.9208037396285,172.9208037396285,12,4,kagel_levin_1986
74.7402938369525,79.61991376340931,84.66884821408429,70.61991376340931,79.61991376340931,12,4,kagel_levin_1986
174.7339810170563,173.5170229101211,177.5855967802841,164.5170229101211,173.5170229101211,12,4,kagel_levin_1986
129.44028219616544,132.73313762334524,128.73446293221454,123.73313762334524,132.73313762334524,12,4,kagel_levin_1986
140.81329906349288,148.7629615713755,144.55303152421843,139.7629615713755,148.7629615713755,12,4,kagel_levin_1986
197.4397204115036,188.21577167329656,184.43209191759775,179.21577167329656,188.21577167329656,12,4,kagel_levin_1986
69.60366177969202,76.12767389219486,65.86373355552227,67.12767389219486,76.12767389219486,12,4,kagel_levin_1986
36.33160976618994,27.744854362701236,21.62822025900099,18.744854362701236,27.744854362701236,12,4,kagel_levin_1986
165.40982316851586,170.87922154109197,168.30159233144857,161.87922154109197,170.87922154109197,12,4,kagel_levin_1986
131.25556401276583,126.64731451393624,125.71084855813343,117.64731451393624,126.64731451393624,12,4,kagel_levin_1986
219.19661622650173,211.80002185623823,203.1707931726403,202.80002185623823,211.80002185623823,12,4,kagel_levin_1986
137.84284175399006,138.0858267480323,136.48325798029506,129.0858267480323,138.0858267480323,12,4,kagel_levin_1986
185.10502865488112,196.009091272724,193.20303293963403,187.009091272724,196.009091272724,12,4,kagel_levin_1986
69.71915744973766,77.96900931011405,67.22407360970163,68.96900931011405,77.96900931011405,12,4,kagel_levin_1986
82.63369714430743,87.6937779073173,77.75035839318863,78.6937779073173,87.6937779073173,12,4,kagel_levin_1986
76.76385488256115,83.70678234730596,72.78514395559662,74.70678234730596,83.70678234730596,12,4,kagel_levin_1986
124.52468297162626,118.08156916949925,115.34938247596658,109.08156916949925,118.08156916949925,12,4,kagel_levin_1986
72.32776444348075,81.44499446123618,83.76077481345662,72.44499446123618,81.44499446123618,12,4,kagel_levin_1986
57.38826228976159,50.695923799550094,46.05806775396431,41.695923799550094,50.695923799550094,12,4,kagel_levin_1986
207.59676403328052,217.28415943827432,207.9861927804518,208.28415943827432,217.28415943827432,12,4,kagel_levin_1986
191.73622519454963,182.68730738559518,180.3968049909512,173.68730738559518,182.68730738559518,12,4,kagel_levin_1986
110.51170850864843,106.84907398785684,94.97697004928276,97.84907398785684,106.84907398785684,12,4,kagel_levin_1986
88.09137148017838,78.3054903928485,75.57394673205052,69.3054903928485,78.3054903928485,12,4,kagel_levin_1986
77.13119109819351,73.27419349991224,71.07836244290769,64.27419349991224,73.27419349991224,12,4,kagel_levin_1986
169.71060558401373,175.94651445157763,174.50797164748286,166.94651445157763,175.94651445157763,12,4,kagel_levin_1986
195.29435069147095,205.85356567529197,208.46375514934056,196.85356567529197,205.85356567529197,12,4,kagel_levin_1986
40.84065202268343,38.77740252798115,33.65155101376017,29.777402527981153,38.77740252798115,12,4,kagel_levin_1986
206.8205244061852,213.37775617237807,211.62563769377294,204.37775617237807,213.37775617237807,12,4,kagel_levin_1986
165.1412075861903,155.16190891644445,160.1234111772726,146.16190891644445,155.16190891644445,12,4,kagel_levin_1986
94.53413173371924,89.4710007687097,93.60195899527896,80.4710007687097,89.4710007687097,12,4,kagel_levin_1986
26.089062859913415,29.517793658548975,19.903790503621156,20.517793658548975,29.517793658548975,12,4,kagel_levin_1986
224.06249614418726,226.46655057262132,215.63346306273525,217.46655057262132,226.46655057262132,12,4,kagel_levin_1986
34.99401762792375,39.570908328023265,22.63192850619177,30.570908328023265,39.570908328023265,12,4,kagel_levin_1986
208.24968434281286,204.0670329677838,196.56015181555225,195.0670329677838,204.0670329677838,12,4,kagel_levin_1986
77.97632778646997,69.84219192511335,65.46579748183038,60.842191925113355,69.84219192511335,12,4,kagel_levin_1986
187.91008862559696,182.22815009449224,175.70388662543883,173.22815009449224,182.22815009449224,12,4,kagel_levin_1986
224.4063856670537,219.52727345832471,212.87350250931303,210.52727345832471,219.52727345832471,12,4,kagel_levin_1986
91.94373962783322,83.89759382308067,70.50776689038425,74.89759382308067,83.89759382308067,12,4,kagel_levin_1986
178.79444345688057,169.51055832987123,160.74890015273215,160.51055832987123,169.51055832987123,12,4,kagel_levin_1986
134.81693399791416,142.06017838083068,137.1099792076867,133.06017838083068,142.06017838083068,12,4,kagel_levin_1986
204.801568310481,197.46482294948916,204.2537689096236,188.46482294948916,197.46482294948916,12,4,kagel_levin_1986
179.40265181251607,181.93051253010515,177.8455703359026,172.93051253010515,181.93051253010515,12,4,kagel_levin_1986
184.47061813213378,189.23705653979522,183.47223503386948,180.23705653979522,189.23705653979522,12,4,kagel_levin_1986
165.53903449477266,167.10601984741555,163.85546153234762,158.10601984741555,167.10601984741555,12,4,kagel_levin_1986
217.96952219968074,223.88975843308236,219.0045614851671,214.88975843308236,223.88975843308236,12,4,kagel_levin_1986
139.45208727928292,145.7254294143637,136.98329481528543,136.7254294143637,145.7254294143637,12,4,kagel_levin_1986
95.11455890744188,87.76888892421267,75.66507671428216,78.76888892421267,87.76888892421267,12,4,kagel_levin_1986
53.355055107897556,59.34296980176509,55.34116576474966,50.34296980176509,59.34296980176509,12,4,kagel_levin_1986
77.60342576593555,71.65456572914023,64.14439704277183,62.65456572914023,71.65456572914023,12,4,kagel_levin_1986
25.928815169286356,37.54476745864089,37.044018761534105,28.54476745864089,37.54476745864089,12,4,kagel_levin_1986
70.1368884891664,80.12717187884411,74.04574598857283,71.12717187884411,80.12717187884411,12,4,kagel_levin_1986
114.85583563901929,104.92274859154315,98.00677814054676,95.92274859154315,104.92274859154315,12,4,kagel_levin_1986
129.93726262564223,123.7519501871862,116.91226258577258,114.7519501871862,123.7519501871862,12,4,kagel_levin_1986
94.81039032362683,97.72096311157765,92.36614039271237,88.72096311157765,97.72096311157765,12,4,kagel_levin_1986
102.13724139021593,106.76355598661816,103.51804128074254,97.76355598661816,106.76355598661816,12,4,kagel_levin_1986
35.281857923200775,33.525817304856716,27.409060875092123,24.525817304856716,33.525817304856716,12,4,kagel_levin_1986
93.19866047524631,91.56986941629437,87.07241797772438,82.56986941629437,91.56986941629437,12,4,kagel_levin_1986
133.8947216290347,139.98700840928228,135.02453575371294,130.98700840928228,139.98700840928228,12,4,kagel_levin_1986
208.75897765509876,201.84968468984033,196.89750945189604,192.84968468984033,201.84968468984033,12,4,kagel_levin_1986
216.24397353246448,214.96221005647965,215.96118983364147,205.96221005647965,214.96221005647965,12,4,kagel_levin_1986
126.36191305352911,124.52100455112857,120.27106170202526,115.52100455112857,124.52100455112857,12,4,kagel_levin_1986
206.10070367667132,200.2688325857399,190.27504778503703,191.2688325857399,200.2688325857399,12,4,kagel_levin_1986
207.32819952789418,203.75151322527714,190.6615169624497,194.75151322527714,203.75151322527714,12,4,kagel_levin_1986
222.296727586989,228.56951812147338,227.59306602294646,219.56951812147338,228.56951812147338,12,4,kagel_levin_1986
81.67854960791419,83.90111034266114,81.11282979554166,74.90111034266114,83.90111034266114,12,4,kagel_levin_1986
39.56082467752342,45.366206124414845,38.332550591458784,36.366206124414845,45.366206124414845,12,4,kagel_levin_1986
198.06583556727227,193.4767111480404,185.74824277715842,184.4767111480404,193.4767111480404,12,4,kagel_levin_1986
85.3556959056111,84.15643950758617,75.79167527538215,75.15643950758617,84.15643950758617,12,4,kagel_levin_1986
158.985018584525,161.43156085219266,162.10564229227694,152.43156085219266,161.43156085219266,12,4,kagel_levin_1986
115.22723481690721,111.36267062720117,106.16259843869929,102.36267062720117,111.36267062720117,12,4,kagel_levin_1986
157.08062138437745,155.93154256131982,148.13469674259616,146.93154256131982,155.93154256131982,12,4,kagel_levin_1986
122.68530521143892,111.12242337238737,102.37558564686493,102.12242337238737,111.12242337238737,12,4,kagel_levin_1986
65.74847721362357,70.73221720947618,73.34111906577971,61.732217209476175,70.73221720947618,12,4,kagel_levin_1986
130.9678414908347,130.99374964563145,118.97454998335475,121.99374964563145,130.99374964563145,12,4,kagel_levin_1986
42.21073255527035,47.58203456425231,43.32045952550868,38.58203456425231,47.58203456425231,12,4,kagel_levin_1986
53.34808584200523,42.52944734220391,37.182286120942635,33.52944734220391,42.52944734220391,12,4,kagel_levin_1986
69.83341237063703,67.74414828895075,54.564023968291366,58.744148288950754,67.74414828895075,12,4,kagel_levin_1986
35.712126792071714,40.49598470680153,30.116149425779273,31.49598470680153,40.49598470680153,12,4,kagel_levin_1986
104.90320993397152,106.05788474796013,99.29263772182382,97.05788474796013,106.05788474796013,12,4,kagel_levin_1986
216.65215942629456,227.51040031084023,222.10779294988563,218.51040031084023,227.51040031084023,12,4,kagel_levin_1986
123.69303603114562,116.25812715765016,109.6081302772103,107.25812715765016,116.25812715765016,12,4,kagel_levin_1986
198.70719466325448,205.79020322277123,199.55730437494597,196.79020322277123,205.79020322277123,12,4,kagel_levin_1986
83.07607604618266,82.39559278820919,69.79075580934666,73.39559278820919,82.39559278820919,12,4,kagel_levin_1986
51.227256356786114,51.87382889833205,52.00856761790675,42.87382889833205,51.87382889833205,12,4,kagel_levin_1986
182.4150103712909,188.61309957865865,186.38027712186746,179.61309957865865,188.61309957865865,12,4,kagel_levin_1986
177.23429562089083,178.41769019671898,173.11529754147728,169.41769019671898,178.41769019671898,12,4,kagel_levin_1986
200.46773280907587,205.6658882807181,202.1335843550289,196.6658882807181,205.6658882807181,12,4,kagel_levin_1986
146.33781269337265,153.7376593163801,156.3082939456979,144.7376593163801,153.7376593163801,12,4,kagel_levin_1986
62.89343565138654,65.23698469893756,53.26466104335988,56.23698469893756,65.23698469893756,12,4,kagel_levin_1986
192.99890358044755,197.17049057807347,188.65139018759166,188.17049057807347,197.17049057807347,12,4,kagel_levin_1986
34.76919290721998,41.75030549683057,36.873439477857396,32.75030549683057,41.75030549683057,12,4,kagel_levin_1986
163.9849039022286,157.06507753449083,153.87641962604002,148.06507753449083,157.06507753449083,12,4,kagel_levin_1986
136.3076418782643,126.4376363942154,118.56498193812278,117.4376363942154,126.4376363942154,12,4,kagel_levin_1986
25.414730389384733,29.27244464384,20.8142032836887,20.27244464384,29.27244464384,12,4,kagel_levin_1986
91.82175827650809,91.17877821591956,79.57819113122103,82.17877821591956,91.17877821591956,12,4,kagel_levin_1986
54.47388421381718,57.791429719707715,45.89229545704683,48.791429719707715,57.791429719707715,12,4,kagel_levin_1986
159.33558733164512,148.01360147108227,148.79608482197773,139.01360147108227,148.01360147108227,12,4,kagel_levin_1986
214.13751702068927,211.5930475430417,198.29390439241956,202.5930475430417,211.5930475430417,12,4,kagel_levin_1986
224.40689906469095,225.99499088305734,219.60525425347507,216.99499088305734,225.99499088305734,12,4,kagel_levin_1986
174.9235727724883,168.5162831916528,154.28158121868117,159.5162831916528,168.5162831916528,12,4,kagel_levin_1986
184.40342578968057,192.5342575436337,191.21515671914702,183.5342575436337,192.5342575436337,12,4,kagel_levin_1986
163.7756883770141,153.41734145329133,142.8489318594336,144.41734145329133,153.41734145329133,12,4,kagel_levin_1986
68.30011603123971,68.93560572609843,66.34686986957719,59.93560572609843,68.93560572609843,12,4,kagel_levin_1986
68.88052037815376,71.35680779575708,66.05794630102318,62.35680779575708,71.35680779575708,12,4,kagel_levin_1986
43.21408240048197,43.954560030597065,41.152076240001136,34.954560030597065,43.954560030597065,12,4,kagel_levin_1986
158.8388482941439,166.46009802985753,166.7909587435651,157.46009802985753,166.46009802985753,12,4,kagel_levin_1986
138.0256077852219,148.21204815844973,133.6337811006423,139.21204815844973,148.21204815844973,12,4,kagel_levin_1986
102.00917768329293,93.11651214654887,84.47657678644241,84.11651214654887,93.11651214654887,12,4,kagel_levin_1986
134.6039788509943,141.79233905269788,137.1499050889599,132.79233905269788,141.79233905269788,12,4,kagel_levin_1986
214.62198425249554,225.2650599807855,216.05034894228123,216.2650599807855,225.2650599807855,12,4,kagel_levin_1986
38.34907217629107,44.094750226936036,37.730332261013764,35.094750226936036,44.094750226936036,12,4,kagel_levin_1986
222.58306819341635,215.76967487109894,219.63145197369832,206.76967487109894,215.76967487109894,12,4,kagel_levin_1986
103.5369722145033,104.31947987601703,101.54577638152293,95.31947987601703,104.31947987601703,12,4,kagel_levin_1986
72.42738106521456,72.09790496191204,63.818055914618206,63.097904961912036,72.09790496191204,12,4,kagel_levin_1986
123.00978870741642,123.0494265509306,113.1402411670347,114.0494265509306,123.0494265509306,12,4,kagel_levin_1986
28.7321496437825,23.324721135143132,10.999085323682312,14.324721135143132,23.324721135143132,12,4,kagel_levin_1986
87.91681004197514,98.67922815332876,92.52148970797724,89.67922815332876,98.67922815332876,12,4,kagel_levin_1986
98.46188394912573,98.81171380625833,89.63979477304544,89.81171380625833,98.81171380625833,12,4,kagel_levin_1986
167.52709321958642,178.96818256384063,178.31790260135003,169.96818256384063,178.96818256384063,12,4,kagel_levin_1986
203.55755530794926,197.98411126258716,186.94163897120018,188.98411126258716,197.98411126258716,12,4,kagel_levin_1986
63.532878289331805,55.335799571226644,57.868315221217024,46.335799571226644,55.335799571226644,12,4,kagel_levin_1986
42.86954273943879,53.61126695039293,48.57449762162244,44.61126695039293,53.61126695039293,12,4,kagel_levin_1986
170.48773359099732,165.8530085527226,165.80397977754245,156.8530085527226,165.8530085527226,12,4,kagel_levin_1986
198.24348117352133,192.77933906924417,180.56830067268308,183.77933906924417,192.77933906924417,12,4,kagel_levin_1986
127.21443633323103,122.82066794343164,115.77542427749486,113.82066794343164,122.82066794343164,12,4,kagel_levin_1986
123.92726208116353,112.84942307323975,112.13928806633817,103.84942307323975,112.84942307323975,12,4,kagel_levin_1986
163.25262936487354,158.78780204564595,157.45609454605952,149.78780204564595,158.78780204564595,12,4,kagel_levin_1986
45.623940926985966,36.77019840337914,28.462574697265495,27.77019840337914,36.77019840337914,12,4,kagel_levin_1986
80.38932806136535,71.46353127514143,53.880036484724684,62.463531275141435,71.46353127514143,12,4,kagel_levin_1986
83.14144497029139,77.05144503443512,71.94079023455002,68.05144503443512,77.05144503443512,12,4,kagel_levin_1986
43.55523685448337,45.355902154137695,45.01073884891782,36.355902154137695,45.355902154137695,12,4,kagel_levin_1986
141.45573355698787,145.49615146662998,131.81214166967837,136.49615146662998,145.49615146662998,12,4,kagel_levin_1986
172.49773072043735,182.30942851927648,180.7943857345192,173.30942851927648,182.30942851927648,12,4,kagel_levin_1986
199.3528655574482,187.91107673690522,184.89961310176682,178.91107673690522,187.91107673690522,12,4,kagel_levin_1986
28.434478163693242,19.47357547705993,9.754039245312514,10.473575477059931,19.47357547705993,12,4,kagel_levin_1986
155.06370011839545,150.33819673647025,148.41616422041048,141.33819673647025,150.33819673647025,12,4,kagel_levin_1986
209.5281508408378,204.13043901403282,197.51785905777677,195.13043901403282,204.13043901403282,12,4,kagel_levin_1986
55.91755492683945,60.597727662873424,58.99250772728496,51.597727662873424,60.597727662873424,12,4,kagel_levin_1986
36.118974395831586,27.199889415691224,21.278416365083018,18.199889415691224,27.199889415691224,12,4,kagel_levin_1986
71.32101390877125,63.74208314981859,62.63513824842615,54.74208314981859,63.74208314981859,12,4,kagel_levin_1986
193.79347691053377,193.1772598919333,187.13044317500305,184.1772598919333,193.1772598919333,12,4,kagel_levin_1986
113.04072893364288,123.20770903701118,117.21299304149103,114.20770903701118,123.20770903701118,12,4,kagel_levin_1986
214.58527085367817,205.44202228249745,204.40213575479183,196.44202228249745,205.44202228249745,12,4,kagel_levin_1986
192.78492466300338,201.9941741429907,188.8611315955341,192.9941741429907,201.9941741429907,12,4,kagel_levin_1986
206.00305874524273,203.47392730290824,197.96296398947035,194.47392730290824,203.47392730290824,12,4,kagel_levin_1986
211.56386529920155,213.65269605452917,212.66339954733186,204.65269605452917,213.65269605452917,12,4,kagel_levin_1986
143.5575009441879,146.1641707507199,141.84626258741312,137.1641707507199,146.1641707507199,12,4,kagel_levin_1986
213.1070789625451,207.18468555089828,198.43673719238942,198.18468555089828,207.18468555089828,12,4,kagel_levin_1986
142.92734474179198,145.47818128979955,135.84638289748213,136.47818128979955,145.47818128979955,12,4,kagel_levin_1986
30.356383316310055,28.32465436644528,24.49391888378912,19.32465436644528,28.32465436644528,12,4,kagel_levin_1986
127.40898138349286,127.41865549664823,119.24557233868755,118.41865549664823,127.41865549664823,12,4,kagel_levin_1986
98.93945096370204,93.64273460946973,96.71160734374486,84.64273460946973,93.64273460946973,12,4,kagel_levin_1986
59.559669970207366,54.89758543957673,58.303636963140164,45.89758543957673,54.89758543957673,12,4,kagel_levin_1986
66.28723398974788,69.96829459522255,63.459547901153584,60.968294595222545,69.96829459522255,12,4,kagel_levin_1986
96.4074674796234,84.99239041207754,81.44755216307716,75.99239041207754,84.99239041207754,12,4,kagel_levin_1986
100.33524403275125,90.51726604032126,87.14917097637183,81.51726604032126,90.51726604032126,12,4,kagel_levin_1986
115.65270940691714,126.6554563792397,112.36998064541953,117.6554563792397,126.6554563792397,12,4,kagel_levin_1986
99.20799670383519,97.19870460406062,90.2771183007319,88.19870460406062,97.19870460406062,12,4,kagel_levin_1986
144.58404401897337,135.22056141820875,134.2490103976892,126.22056141820875,135.22056141820875,12,4,kagel_levin_1986
88.646647058287,89.41422883148672,86.20216133723805,80.41422883148672,89.41422883148672,12,4,kagel_levin_1986
191.40744488316855,192.81507905878843,184.15806254594682,183.81507905878843,192.81507905878843,12,4,kagel_levin_1986
208.98198324024256,201.95454420664097,197.87603138168254,192.95454420664097,201.95454420664097,12,4,kagel_levin_1986
55.006578939150245,43.51070996361546,37.549864506661024,34.51070996361546,43.51070996361546,12,4,kagel_levin_1986
